utterance,paraphrase,list_of_slots,intent
"Please check the weather forecast for  Mauritania  on  August 14, 2040 .","If it is Monday, please check the weather forecast for Mauritania August 14, 2040.","['Mauritania || country', 'August 14, 2040 || timeRange']",GetWeather
"Please check the weather forecast for  Mauritania  on  August 14, 2040 .","Please check the weather forecast for Mauritania on August 14, 2040.","['Mauritania || country', 'August 14, 2040 || timeRange']",GetWeather
"Please check the weather forecast for  Mauritania  on  August 14, 2040 .",What is the forecast for Mauritania in 2040. Please check the weather forecast for this day.,"['Mauritania || country', 'August 14, 2040 || timeRange']",GetWeather
"Please check the weather forecast for  Mauritania  on  August 14, 2040 .","All weather conditions are valid for Mauritania on August 14, 2040. Please check the weather forecast for Mauritania on August 14, 2040.","['Mauritania || country', 'August 14, 2040 || timeRange']",GetWeather
What will the weather be in  Pipe   Venezuela   in 10 years  ?,What will happen to Pipe Venezuela over the next decade?,"['Pipe || city', 'Venezuela || country', 'in 10 years  || timeRange']",GetWeather
What will the weather be in  Pipe   Venezuela   in 10 years  ?,How will the weather be in Pipe Venezuela in 10 years?,"['Pipe || city', 'Venezuela || country', 'in 10 years  || timeRange']",GetWeather
What will the weather be in  Pipe   Venezuela   in 10 years  ?,How will the weather in pipe Venezuela be in 10 years?,"['Pipe || city', 'Venezuela || country', 'in 10 years  || timeRange']",GetWeather
What will the weather be in  Pipe   Venezuela   in 10 years  ?,What will be the weather in pipe Venezuela in 10 years?,"['Pipe || city', 'Venezuela || country', 'in 10 years  || timeRange']",GetWeather
What will the weather be in  Pipe   Venezuela   in 10 years  ?,What will the weather be like in Pipe Venezuela in 10 years?,"['Pipe || city', 'Venezuela || country', 'in 10 years  || timeRange']",GetWeather
What will the weather be in  Pipe   Venezuela   in 10 years  ?,What will be the weather in Pipe Venezuela in 10 years?,"['Pipe || city', 'Venezuela || country', 'in 10 years  || timeRange']",GetWeather
What will the weather be in  Pipe   Venezuela   in 10 years  ?,What will the weather in Pipe Venezuela in 10 years?,"['Pipe || city', 'Venezuela || country', 'in 10 years  || timeRange']",GetWeather
What will the weather be in  Pipe   Venezuela   in 10 years  ?,What will the weather be like in Pipe Venezuela next 10 years?,"['Pipe || city', 'Venezuela || country', 'in 10 years  || timeRange']",GetWeather
What will the weather be in  Pipe   Venezuela   in 10 years  ?,What weather will be in Pipe Venezuela in 10 years?,"['Pipe || city', 'Venezuela || country', 'in 10 years  || timeRange']",GetWeather
What will the weather be in  Pipe   Venezuela   in 10 years  ?,In 10 years how will the weather in Pipe Venezuela be?,"['Pipe || city', 'Venezuela || country', 'in 10 years  || timeRange']",GetWeather
forecast for  Guatemala,Forecast for Guatemala?,['Guatemala || country'],GetWeather
forecast for  Guatemala,Forecast for Guatemala.,['Guatemala || country'],GetWeather
forecast for  Guatemala,Forecast for Guatemala?,['Guatemala || country'],GetWeather
forecast for  Guatemala,Forecast for Guatemala?,['Guatemala || country'],GetWeather
forecast for  Guatemala,Forecast for Guatemala and Nicaragua.,['Guatemala || country'],GetWeather
forecast for  Guatemala,Forecast for Guatemala?,['Guatemala || country'],GetWeather
forecast for  Guatemala,Forecast of Guatemala and Peru are rough.,['Guatemala || country'],GetWeather
forecast for  Guatemala,What is the forecast of Guatemala at the end of March.,['Guatemala || country'],GetWeather
forecast for  Guatemala,What is the forecast for Guatemala and Ecuador.,['Guatemala || country'],GetWeather
forecast for  Guatemala,Forecast for Guatemala?,['Guatemala || country'],GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,Is it looking like it will be raining at Old Fort Saint Lucia this week?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,Will it be stormy in Old Fort Saint Lucia right now?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,Will it be very stormy in Old Fort Saint Lucia right now?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,Will it be stormy in Old Fort Saint Lucia for a couple of days now?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,How stormy is Old Fort Saint Lucia right now?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,Will it be windy in Old Fort Saint Lucia this weekend?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,Will it be stormy in Old Fort Saint Lucia?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,"It's pretty clear in Old Fort Saint Lucia right now, will it be sunny and windy?","['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,Will it be stormy in Old Fort Saint Lucia in the next few days?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
Will it be  stormy  in  Old Fort   Saint Lucia  right  now ?,Will it be windy in Old Fort Saint Lucia soon?,"['stormy || condition_description', 'Old Fort || city', 'Saint Lucia || country', 'now || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Can the weather be sunny in Lovettsville on may the twenty-fourth, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Will the weather be sunny in Lovettsville on may the twenty-fourth, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Will the weather be sunny in Lovettsville on may the twenty-fourth, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Will the weather be cloudy in Lovettsville on may the twenty-fourth, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Will the weather be sunny in Lovettsville on may the twenty-fourth, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Will it be sunny in Lovettsville on may the twenty-fourth, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Will the weather be sunny in Lovettsville on may 25th, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Will the weather be sunny in Lovettsville on may the twenty-fourth, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Will the weather be sunny in Lovettsville on may the twenty-fourth, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
"Will the weather be  sunny  in  Lovettsville  on  may the twenty-fourth, 2020 ?","Will the weather be sunny in Lovettsville on may the twenty-fourth, 2020?","['sunny || condition_description', 'Lovettsville || city', 'may the twenty-fourth, 2020 || timeRange']",GetWeather
What will the weather be in  East Liberty   MN ?,What would the weather be in East Liberty?,"['East Liberty || city', 'MN || state']",GetWeather
What will the weather be in  East Liberty   MN ?,How will the weather be in East Liberty MN?,"['East Liberty || city', 'MN || state']",GetWeather
What will the weather be in  East Liberty   MN ?,"What are the forecasts of the weather in East Liberty, Minnesota over the next few weeks?","['East Liberty || city', 'MN || state']",GetWeather
What will the weather be in  East Liberty   MN ?,"What would be the weather in East Liberty, MN this weekend?","['East Liberty || city', 'MN || state']",GetWeather
What will the weather be in  East Liberty   MN ?,"What weather is forecast for East Liberty, Minnesota?","['East Liberty || city', 'MN || state']",GetWeather
What will the weather be in  East Liberty   MN ?,"What are the forecasts for the weather in East Liberty, Minnesota?","['East Liberty || city', 'MN || state']",GetWeather
What will the weather be in  East Liberty   MN ?,What is the weather in East Liberty?,"['East Liberty || city', 'MN || state']",GetWeather
What will the weather be in  East Liberty   MN ?,What is the weather forecast for East Liberty MI?,"['East Liberty || city', 'MN || state']",GetWeather
What will the weather be in  East Liberty   MN ?,What will be the weather forecast in East Liberty MN?,"['East Liberty || city', 'MN || state']",GetWeather
What will the weather be in  East Liberty   MN ?,"What is the weather like in East Liberty, Minnesota?","['East Liberty || city', 'MN || state']",GetWeather
what is the forecast for  Cropsey  for  Aug. the 5th  for  warmer  weather,What is the forecast for Cropsey for Aug 5th? Warmer weather forecast?,"['Cropsey || city', 'Aug. the 5th || timeRange', 'warmer || condition_temperature']",GetWeather
what is the forecast for  Cropsey  for  Aug. the 5th  for  warmer  weather,What will be the weather forecast for Cropsey on August 5th?,"['Cropsey || city', 'Aug. the 5th || timeRange', 'warmer || condition_temperature']",GetWeather
what is the forecast for  Cropsey  for  Aug. the 5th  for  warmer  weather,What is the forecast for Cropsey for Aug. the 5th for warmer weather?,"['Cropsey || city', 'Aug. the 5th || timeRange', 'warmer || condition_temperature']",GetWeather
