utterance,paraphrase,list_of_slots,intent
"book a table  1 year from now  for  corinne, tisha and I  at a  restaurant  in  Guernsey  that is  top-rated","Book a table for Corinne, Tisha and me in 1 year at one of the best rated restaurants in Guernsey","['1 year from now || timeRange', 'corinne, tisha and I || party_size_description', 'restaurant || restaurant_type', 'Guernsey || country', 'top-rated || sort']",BookRestaurant
"book a table  1 year from now  for  corinne, tisha and I  at a  restaurant  in  Guernsey  that is  top-rated","Book a table for Corinne, Tisha and me in a top rated restaurant in Guernsey in a year","['1 year from now || timeRange', 'corinne, tisha and I || party_size_description', 'restaurant || restaurant_type', 'Guernsey || country', 'top-rated || sort']",BookRestaurant
"book a table  1 year from now  for  corinne, tisha and I  at a  restaurant  in  Guernsey  that is  top-rated","Book a table for Corinne, Tisha and me in a top rated restaurant in Guernsey in a year's time","['1 year from now || timeRange', 'corinne, tisha and I || party_size_description', 'restaurant || restaurant_type', 'Guernsey || country', 'top-rated || sort']",BookRestaurant
"book a table  1 year from now  for  corinne, tisha and I  at a  restaurant  in  Guernsey  that is  top-rated","Book a table for Corinne, Tisha and me in 1 year at one of the top rated restaurants in Guernsey","['1 year from now || timeRange', 'corinne, tisha and I || party_size_description', 'restaurant || restaurant_type', 'Guernsey || country', 'top-rated || sort']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,Book a reservation for Arlene Stewart and me at The Laundromat Cafe in South Dakota,"['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,Book a reservation for me and Arlene Stewart at The Laundromat Cafe in South Dakota,"['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,Make a reservation for Arlene Stewart and me at The Laundromat Cafe in South Dakota,"['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,Book a reservation for Arlene Stewart and I at The Laundromat Cafe in South Dakota,"['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,Book a reservation for Arlene Stewart and me at The Laundromat Cafe in South Dakota.,"['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,Book a Reservation for Arlene Stewart and Me at The Laundromat Cafe in South Dakota,"['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,Book a reservation for Arlene Stewart and myself at The Laundromat Cafe in South Dakota,"['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,Book a reservation with Arlene Stewart and me at The Laundromat Cafe in South Dakota,"['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,Book a reservation for Arlene Stewart and me at The Laundromat cafe in South Dakota,"['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
Book a reservation for  arlene stewart and I  at  The Laundromat Cafe  in  South Dakota,Book a reservation for myself and Arlene Stewart at The Laundromat Cafe in South Dakota,"['arlene stewart and I || party_size_description', 'The Laundromat Cafe || restaurant_name', 'South Dakota || state']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Need a breakfast table in North Carolina for the Bobcat bite?,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Need a breakfast table in North Carolina for the bobcat bite?,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Need a North Carolina breakfast table for the Bobcat bite?,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Need a breakfast table in North Carolina for the Bobcats bite?,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Need a breakfast table in North Carolina for a Bobcat bite?,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Need a North Carolina breakfast table for the bobcat bite?,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Need a breakfast table in North Carolina for the Bobcat Bite?,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Need a breakfast table in North Carolina for a bobcat bite?,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Need a breakfast table in North Carolina for that Bobcat bite?,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
Need a table for  breakfast  in  North Carolina  for the  Bobcat Bite,Need a breakfast table in North Carolina for the Bobcat bites?,"['breakfast || timeRange', 'North Carolina || state', 'Bobcat Bite || restaurant_name']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want a table in a highly rated pub sometime this year,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want a table at a highly rated pub sometime this year,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want a table in a high-rated pub sometime this year,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want a table at a high-rated pub sometime this year,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want a table in a highly rated pub at some point this year,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want a table in a highly rated pub sometime this year.,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want a table in a high-rating pub sometime this year,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want to have a table in a highly rated pub sometime this year,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want a table in a top-rated pub sometime this year,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want a table at a  highly rated   pub  sometime  this year,I want a table at a highly rated pub at some point this year,"['highly rated || sort', 'pub || restaurant_type', 'this year || timeRange']",BookRestaurant
I want to book  Dinner by Heston Blumenthal  in  AL .,I would like to book Dinner by Heston Blumenthal in AL.,"['Dinner by Heston Blumenthal || restaurant_name', 'AL || state']",BookRestaurant
I want to book  Dinner by Heston Blumenthal  in  AL .,I want to book Dinner by Heston Blumenthal in AL.,"['Dinner by Heston Blumenthal || restaurant_name', 'AL || state']",BookRestaurant
I want to book  Dinner by Heston Blumenthal  in  AL .,d like to book Dinner by Heston Blumenthal in AL.,"['Dinner by Heston Blumenthal || restaurant_name', 'AL || state']",BookRestaurant
I want to book  Dinner by Heston Blumenthal  in  AL .,I'd like to book Dinner by Heston Blumenthal in AL.,"['Dinner by Heston Blumenthal || restaurant_name', 'AL || state']",BookRestaurant
I want to book  Dinner by Heston Blumenthal  in  AL .,I want Dinner by Heston Blumenthal in AL.,"['Dinner by Heston Blumenthal || restaurant_name', 'AL || state']",BookRestaurant
I want to book  Dinner by Heston Blumenthal  in  AL .,I would like to book Dinner by Heston Blumenthal at AL.,"['Dinner by Heston Blumenthal || restaurant_name', 'AL || state']",BookRestaurant
I want to book  Dinner by Heston Blumenthal  in  AL .,I would like to book dinner by Heston Blumenthal in AL.,"['Dinner by Heston Blumenthal || restaurant_name', 'AL || state']",BookRestaurant
I want to book  Dinner by Heston Blumenthal  in  AL .,I want to book dinner by Heston Blumenthal in AL.,"['Dinner by Heston Blumenthal || restaurant_name', 'AL || state']",BookRestaurant
I want to book  Dinner by Heston Blumenthal  in  AL .,I want dinner by Heston Blumenthal in AL.,"['Dinner by Heston Blumenthal || restaurant_name', 'AL || state']",BookRestaurant
I want to book  Dinner by Heston Blumenthal  in  AL .,I want to book Dinner by Heston Blumenthal at AL.,"['Dinner by Heston Blumenthal || restaurant_name', 'AL || state']",BookRestaurant
I want to book the  Pollen Street Social  in  South Dartmouth  for this  morning .,I would like to book the Pollen Street Social in South Dartmouth for this morning.,"['Pollen Street Social || restaurant_name', 'South Dartmouth || city', 'morning || timeRange']",BookRestaurant
I want to book the  Pollen Street Social  in  South Dartmouth  for this  morning .,I want to book the Pollen Street Social in South Dartmouth for this morning.,"['Pollen Street Social || restaurant_name', 'South Dartmouth || city', 'morning || timeRange']",BookRestaurant
