utterance,paraphrase,list_of_slots,intent
need a table  now  somewhere  nearby   Petit Manan National Wildlife Refuge,Need a table somewhere near Petit Mana National Wildlife Sanctuary,"['now || timeRange', 'nearby || spatial_relation', 'Petit Manan National Wildlife Refuge || geographic_poi']",GetWeather
need a table  now  somewhere  nearby   Petit Manan National Wildlife Refuge,needs a table somewhere near Petit Mana National Wildlife Refuge,"['now || timeRange', 'nearby || spatial_relation', 'Petit Manan National Wildlife Refuge || geographic_poi']",GetWeather
need a table  now  somewhere  nearby   Petit Manan National Wildlife Refuge,needed a table somewhere near Petit Mana National Wildlife Refuge,"['now || timeRange', 'nearby || spatial_relation', 'Petit Manan National Wildlife Refuge || geographic_poi']",GetWeather
need a table  now  somewhere  nearby   Petit Manan National Wildlife Refuge,Need a table somewhere near Petit Mana National Wildlife Refuge,"['now || timeRange', 'nearby || spatial_relation', 'Petit Manan National Wildlife Refuge || geographic_poi']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Is it warmer by fourteen in Atlas Mongolia?.,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Is it warmer by fourteen hours in Atlas Mongolia?,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Is it warmer by fourteen in the Atlas Mongolia?,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Is it warmer around fourteen in Atlas Mongolia?,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
Will it be  warmer  at  fourteen o'clock  in  Atlas   Mongolia,Is it warmer by fourteen in Atlas Mongolia?,"['warmer || condition_temperature', ""fourteen o'clock || timeRange"", 'Atlas || city', 'Mongolia || country']",GetWeather
"When will it be  hotter   this year  in  Lake Linden ,  Arizona","When It'll Be Hoter This Year in Lake Lunden, Arizona","['hotter || condition_temperature', 'this year || timeRange', 'Lake Linden || city', 'Arizona || state']",GetWeather
"When will it be  hotter   this year  in  Lake Linden ,  Arizona","When It'll Be Hoter This Year in Lake Lynden, Arizona","['hotter || condition_temperature', 'this year || timeRange', 'Lake Linden || city', 'Arizona || state']",GetWeather
"When will it be  hotter   this year  in  Lake Linden ,  Arizona","When It'll Be Hoter This Year at Lake Linden, Arizona","['hotter || condition_temperature', 'this year || timeRange', 'Lake Linden || city', 'Arizona || state']",GetWeather
"When will it be  hotter   this year  in  Lake Linden ,  Arizona","When it'll be warmer this year at Lake Linden, Arizona","['hotter || condition_temperature', 'this year || timeRange', 'Lake Linden || city', 'Arizona || state']",GetWeather
"When will it be  hotter   this year  in  Lake Linden ,  Arizona","When It'll Be Hoter This Year in Lake Linden, Arizona","['hotter || condition_temperature', 'this year || timeRange', 'Lake Linden || city', 'Arizona || state']",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,Will there'll be snowfall on the current site at 3am?,"['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,Will there'll be snowfall on the current site at 3 a.m?,"['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,Will there'll be snowfall on the current site at 3 am?,"['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,Will there'll be snowfall on the current site at 3 a.m.?,"['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,Will there'll be snow at the present location at three o'clock?,"['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,Weather forecast of Agate Fossil Beds,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,What's the climate forecast for the Agate Fossil Beds,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,Weather forecast of Agate Fossil Beds State Monument,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,What's the weather prediction for the Agate Fossil Beds,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
What is the weather forecast for  Agate Fossil Beds National Monument,What's the climate forecast for the Agate Fossilbeds National Monument,['Agate Fossil Beds National Monument || geographic_poi'],GetWeather
Will it be  cold   neighboring   Antlers  on  aug. 22 ?,Will there be cold neighbouring Antlers on August 22.,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Will it be  cold   neighboring   Antlers  on  aug. 22 ?,Will there be cold neighbouring Antlers on 22 August?,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Will it be  cold   neighboring   Antlers  on  aug. 22 ?,Will it'll be cold neighbouring Antlers on August 22.,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Will it be  cold   neighboring   Antlers  on  aug. 22 ?,Will it'll be cool neighbouring Antlers on August 22?,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Will it be  cold   neighboring   Antlers  on  aug. 22 ?,Will there be cold neighbouring Antlers on August 22?,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
"What is the weather forecast for  one am.  in  West Athens ,  Benin","What's the weather prognosis for one day in Western Athens, Benin","['one am. || timeRange', 'West Athens || city', 'Benin || country']",GetWeather
"What is the weather forecast for  one am.  in  West Athens ,  Benin","What's the weather prognosis for one morning in Western Athens, Benin","['one am. || timeRange', 'West Athens || city', 'Benin || country']",GetWeather
"What is the weather forecast for  one am.  in  West Athens ,  Benin","What's the weather prognosis for 1am. in western Athens, Benin","['one am. || timeRange', 'West Athens || city', 'Benin || country']",GetWeather
"What is the weather forecast for  one am.  in  West Athens ,  Benin","What's the weather prognosis for one morning. in Western Athens, Benin","['one am. || timeRange', 'West Athens || city', 'Benin || country']",GetWeather
"What is the weather forecast for  one am.  in  West Athens ,  Benin","What's the weather prognosis for 1am. in Western Athens, Benin","['one am. || timeRange', 'West Athens || city', 'Benin || country']",GetWeather
What will the weather be at  six o'clock  in the  Virgin Islands ?,What's the weather going to be at 6 o'clock in Virgin Islands,"[""six o'clock || timeRange"", 'Virgin Islands || state']",GetWeather
What will the weather be at  six o'clock  in the  Virgin Islands ?,What will be the weather at 6 o'clock?,"[""six o'clock || timeRange"", 'Virgin Islands || state']",GetWeather
What will the weather be at  six o'clock  in the  Virgin Islands ?,What will be the weather at 6 o'clock on the Virgin Islands?,"[""six o'clock || timeRange"", 'Virgin Islands || state']",GetWeather
What will the weather be at  six o'clock  in the  Virgin Islands ?,What's the weather going to be at 6 o'clock in Virgin Islands?,"[""six o'clock || timeRange"", 'Virgin Islands || state']",GetWeather
What will the weather be at  six o'clock  in the  Virgin Islands ?,What will be the weather at 6 o'clock in Virgin Islands?,"[""six o'clock || timeRange"", 'Virgin Islands || state']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Is the weather foggy in ND when I head to Dunedin ?,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Is the weather foggy in ND when I head to Dunedin.,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Is the weather foggy in ND when I head to Dunedin,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Is the weather foggy in ND when I head to Dunedin?,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
Will the weather be  foggy  in  ND  when I go to  Dunedin,Is the weather foggy in ND when I am going to Dunedin,"['foggy || condition_description', 'ND || state', 'Dunedin || city']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the prognosis for colder conditions in Calipuy National Reserve,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the prognosis for cooler conditions in the Calipuy National Reserve,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the prognosis for colder conditions at the Calipuy National Reserve,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the prognosis for colder conditions in the Calipuy National Reserve,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the prognosis for colder conditions in the Calipuy National Reserve?,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
