utterance,paraphrase,list_of_slots,intent
I want a table for  four  at the  Union Auto Company  in  Serbia,"I would like to book a table at the Union Auto Company in Serbia, accommodating four individuals.","['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,Is it possible to reserve a seat for four people at Union Auto Company located in Serbia?,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,Could you arrange a reservation for me and three others at the Union Auto Company in Serbia?,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,Please secure me a table that can accommodate four individuals at the Union Auto Company situated in Serbia.,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,My preference is to have dinner with three other companions at the Union Auto Company location within Serbia.,"['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,"I wish to reserve seating for myself and three additional guests, totaling four attendees, all of whom will dine together. The desired venue is the unionized automobile enterprise based out of Serbia.","['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,"If possible, please arrange reservations on behalf of my company's team; we require seating for precisely 4 attendees during our visit to 'Union auto company' headquartered within Belgrade -Serbia.","['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
I want a table for  four  at the  Union Auto Company  in  Serbia,"Reserving an adequately sized dining space is important as there will be 3 accompanying guests present along with me; kindly make these arrangements taking place within 'Union auto company', which operates from its headquarters stationed inside Slovenia.","['four || party_size_number', 'Union Auto Company || restaurant_name', 'Serbia || country']",BookRestaurant
Book a spot for  now  in  NY  for  10,Reserve a spot in New York for ten right away.,"['now || timeRange', 'NY || state', '10 || party_size_number']",BookRestaurant
Book a spot for  now  in  NY  for  10,Make a reservation now in NY for ten people.,"['now || timeRange', 'NY || state', '10 || party_size_number']",BookRestaurant
Book a spot for  now  in  NY  for  10,Book a place in NY immediately for ten guests.,"['now || timeRange', 'NY || state', '10 || party_size_number']",BookRestaurant
Book a spot for  now  in  NY  for  10,Secure a spot in NYC right now for ten individuals.,"['now || timeRange', 'NY || state', '10 || party_size_number']",BookRestaurant
Book a spot for  now  in  NY  for  10,Reserve an opening in New York City immediately and allocate it to ten people.,"['now || timeRange', 'NY || state', '10 || party_size_number']",BookRestaurant
Book a spot for  now  in  NY  for  10,Arrange a booking for now in NY with space available for up to ten individuals.,"['now || timeRange', 'NY || state', '10 || party_size_number']",BookRestaurant
Book a spot for  now  in  NY  for  10,"Get yourself on the list, reserve your seat, and make sure it's done quickly within the next hour or so while you're still interested!","['now || timeRange', 'NY || state', '10 || party_size_number']",BookRestaurant
Book a spot for  now  in  NY  for  10,Make arrangements at this very moment to book yourself into one of our open spots located conveniently within the city that never sleeps. We can accommodate groups as large as 10!,"['now || timeRange', 'NY || state', '10 || party_size_number']",BookRestaurant
Book a spot for  now  in  NY  for  10,"Ensure you secure your reservation promptly, we have limited availability remaining! Let us lock down your desired spot today throughout NYC where countless opportunities await!","['now || timeRange', 'NY || state', '10 || party_size_number']",BookRestaurant
Book a spot for  now  in  NY  for  10,Don't hesitate any longer! Make that call today ensuring you don't miss out on reserving your much-awaited position within the vibrant streets of NYC!,"['now || timeRange', 'NY || state', '10 || party_size_number']",BookRestaurant
I want to book  Baker's Keyboard Lounge  for  clare and yvonne ramirez .,I'd like to reserve a place at Baker's Keyboard Lounge for Clare and Yvonne Ramirez.,"[""Baker's Keyboard Lounge || restaurant_name"", 'clare and yvonne ramirez || party_size_description']",BookRestaurant
I want to book  Baker's Keyboard Lounge  for  clare and yvonne ramirez .,Booking Baker's Keyboard Lounge for Clare and Yvonne Ramirez is my intention.,"[""Baker's Keyboard Lounge || restaurant_name"", 'clare and yvonne ramirez || party_size_description']",BookRestaurant
I want to book  Baker's Keyboard Lounge  for  clare and yvonne ramirez .,My plan is to secure a reservation at Baker's Keyboard Lounge for Clare and Yvonne Ramirez.,"[""Baker's Keyboard Lounge || restaurant_name"", 'clare and yvonne ramirez || party_size_description']",BookRestaurant
I want to book  Baker's Keyboard Lounge  for  clare and yvonne ramirez .,I'm interested in reserving Baker's Keyboard Lounge for the occasion of Clare and Yvonne Ramirez.,"[""Baker's Keyboard Lounge || restaurant_name"", 'clare and yvonne ramirez || party_size_description']",BookRestaurant
I want to book  Baker's Keyboard Lounge  for  clare and yvonne ramirez .,"For Clare and Yvonne Ramirez, I want to make a booking at Baker's Keyboard Lounge.","[""Baker's Keyboard Lounge || restaurant_name"", 'clare and yvonne ramirez || party_size_description']",BookRestaurant
I want to book  Baker's Keyboard Lounge  for  clare and yvonne ramirez .,Baker's Keyboard Lounge is where I aim to book it for Clare and Yvonne Ramirez.,"[""Baker's Keyboard Lounge || restaurant_name"", 'clare and yvonne ramirez || party_size_description']",BookRestaurant
I want to book  Baker's Keyboard Lounge  for  clare and yvonne ramirez .,I intend on reserving the space at Baker’s Keyboards lounge on behalf of Claire &Yvonneramirez,"[""Baker's Keyboard Lounge || restaurant_name"", 'clare and yvonne ramirez || party_size_description']",BookRestaurant
I want to book  Baker's Keyboard Lounge  for  clare and yvonne ramirez .,"Booking  the venue Bakers' keyboard lounge has been prioritized by me, on behalf of claire & yvonneramirez ","[""Baker's Keyboard Lounge || restaurant_name"", 'clare and yvonne ramirez || party_size_description']",BookRestaurant
I want to book  Baker's Keyboard Lounge  for  clare and yvonne ramirez .,"To book bakers keyboadrd lounge specifically for Claire &yvonneramirez, that’s exactly what i want","[""Baker's Keyboard Lounge || restaurant_name"", 'clare and yvonne ramirez || party_size_description']",BookRestaurant
I want to book  Baker's Keyboard Lounge  for  clare and yvonne ramirez .,Baker’s keyboard lounge must be booked solely for claire&yvenonramires also comes under consideration,"[""Baker's Keyboard Lounge || restaurant_name"", 'clare and yvonne ramirez || party_size_description']",BookRestaurant
book spot for  melisa castillo and vicky allen  in  Sadorus   MT,"Find a place to book for Melisa Castillo and Vicky Allen in Sadorus, Montana.","['melisa castillo and vicky allen || party_size_description', 'Sadorus || city', 'MT || state']",BookRestaurant
book spot for  melisa castillo and vicky allen  in  Sadorus   MT,"Reserve a spot for Melisa Castillo and Vicky Allen in Sadorus, MT.","['melisa castillo and vicky allen || party_size_description', 'Sadorus || city', 'MT || state']",BookRestaurant
book spot for  melisa castillo and vicky allen  in  Sadorus   MT,"Discover available accommodations in Sadorus, MT for Melisa Castillo and Vicky Allen.","['melisa castillo and vicky allen || party_size_description', 'Sadorus || city', 'MT || state']",BookRestaurant
book spot for  melisa castillo and vicky allen  in  Sadorus   MT,"Locate a booking spot in Sadorus, MT for Melisa Castillo and Vicky Allen.","['melisa castillo and vicky allen || party_size_description', 'Sadorus || city', 'MT || state']",BookRestaurant
book spot for  melisa castillo and vicky allen  in  Sadorus   MT,Arrange a reservation for Melisa Castillo and Vicky Allen at the Book Spot in Sadorus Star Valley Resort Hotel & Casino Mountain Village Lodge Grand Canyon National Park Yellowstone National Park Glacier National Park Denali National Park Yosemite National Park Zion National,"['melisa castillo and vicky allen || party_size_description', 'Sadorus || city', 'MT || state']",BookRestaurant
book spot for  melisa castillo and vicky allen  in  Sadorus   MT,"Secure lodging arrangements in Sadorus, Montana for the guests of honor: Melisa Castillo and Vicky Allen.","['melisa castillo and vicky allen || party_size_description', 'Sadorus || city', 'MT || state']",BookRestaurant
book spot for  melisa castillo and vicky allen  in  Sadorus   MT,"Book accommodations at the selected spot - Book Spot - located at or near Melissa Castle's mountain town getaway called 'Sasquatch Hideout' situated just outside of majestic wilderness areas like Glacier NP & Yellowstone NP , perfect places where outdoor adventures await!","['melisa castillo and vicky allen || party_size_description', 'Sadorus || city', 'MT || state']",BookRestaurant
