utterance,paraphrase,list_of_slots,intent
book a table for a party of  6,book a table for a party of 6 for 6,['6 || party_size_number'],BookRestaurant
book a table for a party of  6,book a table for a party of 6 for 6,['6 || party_size_number'],BookRestaurant
book a table for a party of  6,book a table for a party of 6 for 6,['6 || party_size_number'],BookRestaurant
Book a reservation for  9  people at the  best   osteria  restaurant,Book a reservation for 9 people at the best osteria restaurant,"['9 || party_size_number', 'best || sort', 'osteria || restaurant_type']",BookRestaurant
Book a reservation for  9  people at the  best   osteria  restaurant,Book a reservation for 9 people at the best osteria restaurant,"['9 || party_size_number', 'best || sort', 'osteria || restaurant_type']",BookRestaurant
Book a reservation for  9  people at the  best   osteria  restaurant,Book a reservation for 9 people at the best osteria restaurant,"['9 || party_size_number', 'best || sort', 'osteria || restaurant_type']",BookRestaurant
Book a reservation for  9  people at the  best   osteria  restaurant,Book a reservation for 9 people at the best osteria restaurant,"['9 || party_size_number', 'best || sort', 'osteria || restaurant_type']",BookRestaurant
Book a reservation for  9  people at the  best   osteria  restaurant,Book a reservation for 9 people at the best osteria restaurant.,"['9 || party_size_number', 'best || sort', 'osteria || restaurant_type']",BookRestaurant
Book a reservation for  9  people at the  best   osteria  restaurant,Book a reservation for 9 people at the best osteria restaurant.,"['9 || party_size_number', 'best || sort', 'osteria || restaurant_type']",BookRestaurant
Book a reservation for  9  people at the  best   osteria  restaurant,Book a reservation for 9 people at the best osteria restaurant.,"['9 || party_size_number', 'best || sort', 'osteria || restaurant_type']",BookRestaurant
Book a reservation for  9  people at the  best   osteria  restaurant,Book a reservation for 9 people at the best osteria restaurant.,"['9 || party_size_number', 'best || sort', 'osteria || restaurant_type']",BookRestaurant
Book a reservation for  9  people at the  best   osteria  restaurant,Book a reservation for 9 people at the best osteria restaurant.,"['9 || party_size_number', 'best || sort', 'osteria || restaurant_type']",BookRestaurant
Book a reservation for  9  people at the  best   osteria  restaurant,Book a reservation for 9 people at the best osteria restaurant.,"['9 || party_size_number', 'best || sort', 'osteria || restaurant_type']",BookRestaurant
I want to book an  oyster bar  for  five  people.,I want to book an oyster bar for five people.,"['oyster bar || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book an  oyster bar  for  five  people.,I want to book an oyster bar for five people.,"['oyster bar || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book an  oyster bar  for  five  people.,I want to book an oyster bar for five people.,"['oyster bar || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book an  oyster bar  for  five  people.,I want to book an oyster bar for five people.,"['oyster bar || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book an  oyster bar  for  five  people.,I want to book oyster bar for five people.,"['oyster bar || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book an  oyster bar  for  five  people.,I want to book oyster bar for five people.,"['oyster bar || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book an  oyster bar  for  five  people.,I want to book oyster bar for five people.,"['oyster bar || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book an  oyster bar  for  five  people.,I want to book oyster bar for five people.,"['oyster bar || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book an  oyster bar  for  five  people.,I want to book a oyster bar for five people.,"['oyster bar || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book an  oyster bar  for  five  people.,I want to book a oyster bar for five people.,"['oyster bar || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I want to book a top-rated restaurant in Idana.,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I want to book a top-rated restaurant in Idana.,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I want to book a top rated restaurant in Idana.,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I want to book a top rated restaurant in Idana.,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I want to book a top rated restaurant in Idana.,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I want to book a top rated restaurant in Idana.,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I want to book a toprated restaurant in Idana.,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I want to book a toprated restaurant in Idana.,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I want to book a toprated restaurant in Idana.,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
I want to book a  top-rated   restaurant  in  Idana .,I want to book a toprated restaurant in Idana.,"['top-rated || sort', 'restaurant || restaurant_type', 'Idana || city']",BookRestaurant
Book me a reservation for a party of  five  for an  afghan   tea house,Book me a reservation for a party of five for an afghan tea house,"['five || party_size_number', 'afghan || cuisine', 'tea house || restaurant_type']",BookRestaurant
Book me a reservation for a party of  five  for an  afghan   tea house,Book me a reservation for a party of five for an afghan tea house,"['five || party_size_number', 'afghan || cuisine', 'tea house || restaurant_type']",BookRestaurant
Book me a reservation for a party of  five  for an  afghan   tea house,Book me a reservation for a party of five for an afghan tea house,"['five || party_size_number', 'afghan || cuisine', 'tea house || restaurant_type']",BookRestaurant
Book me a reservation for a party of  five  for an  afghan   tea house,Book me a reservation for a party of five for an afghan tea house,"['five || party_size_number', 'afghan || cuisine', 'tea house || restaurant_type']",BookRestaurant
Book me a reservation for a party of  five  for an  afghan   tea house,Book me a reservation for a party of five for afghan tea house,"['five || party_size_number', 'afghan || cuisine', 'tea house || restaurant_type']",BookRestaurant
Book me a reservation for a party of  five  for an  afghan   tea house,Book me a reservation for a party of five for afghan tea house,"['five || party_size_number', 'afghan || cuisine', 'tea house || restaurant_type']",BookRestaurant
Book me a reservation for a party of  five  for an  afghan   tea house,Book me a reservation for a party of five for afghan tea house,"['five || party_size_number', 'afghan || cuisine', 'tea house || restaurant_type']",BookRestaurant
Book me a reservation for a party of  five  for an  afghan   tea house,Book me a reservation for a party of five for afghan tea house,"['five || party_size_number', 'afghan || cuisine', 'tea house || restaurant_type']",BookRestaurant
Book me a reservation for a party of  five  for an  afghan   tea house,Book me a reservation for a party of five for an afghan tea house.,"['five || party_size_number', 'afghan || cuisine', 'tea house || restaurant_type']",BookRestaurant
Book me a reservation for a party of  five  for an  afghan   tea house,Book me a reservation for a party of five for an afghan tea house.,"['five || party_size_number', 'afghan || cuisine', 'tea house || restaurant_type']",BookRestaurant
"Book a reservation for  hester, pat and I  at the  best   restaurant   distant  from  Mexico","Book a reservation for hester, pat and I at the best restaurant distant from Mexico","['hester, pat and I || party_size_description', 'best || sort', 'restaurant || restaurant_type', 'distant || spatial_relation', 'Mexico || country']",BookRestaurant
"Book a reservation for  hester, pat and I  at the  best   restaurant   distant  from  Mexico","Book a reservation for hester, pat and I at the best restaurant distant from Mexico","['hester, pat and I || party_size_description', 'best || sort', 'restaurant || restaurant_type', 'distant || spatial_relation', 'Mexico || country']",BookRestaurant
"Book a reservation for  hester, pat and I  at the  best   restaurant   distant  from  Mexico","Book a reservation for hester, pat and I at the best restaurant distant from Mexico","['hester, pat and I || party_size_description', 'best || sort', 'restaurant || restaurant_type', 'distant || spatial_relation', 'Mexico || country']",BookRestaurant
"Book a reservation for  hester, pat and I  at the  best   restaurant   distant  from  Mexico","Book a reservation for hester, pat and I at the best restaurant distant from Mexico","['hester, pat and I || party_size_description', 'best || sort', 'restaurant || restaurant_type', 'distant || spatial_relation', 'Mexico || country']",BookRestaurant
"Book a reservation for  hester, pat and I  at the  best   restaurant   distant  from  Mexico","Book a reservation for hester, pat and I at the best restaurant distant from Mexico.","['hester, pat and I || party_size_description', 'best || sort', 'restaurant || restaurant_type', 'distant || spatial_relation', 'Mexico || country']",BookRestaurant
"Book a reservation for  hester, pat and I  at the  best   restaurant   distant  from  Mexico","Book a reservation for hester, pat and I at the best restaurant distant from Mexico.","['hester, pat and I || party_size_description', 'best || sort', 'restaurant || restaurant_type', 'distant || spatial_relation', 'Mexico || country']",BookRestaurant
"Book a reservation for  hester, pat and I  at the  best   restaurant   distant  from  Mexico","Book a reservation for hester, pat and I at the best restaurant distant from Mexico.","['hester, pat and I || party_size_description', 'best || sort', 'restaurant || restaurant_type', 'distant || spatial_relation', 'Mexico || country']",BookRestaurant
"Book a reservation for  hester, pat and I  at the  best   restaurant   distant  from  Mexico","Book a reservation for hester, pat and I at the best restaurant distant from Mexico.","['hester, pat and I || party_size_description', 'best || sort', 'restaurant || restaurant_type', 'distant || spatial_relation', 'Mexico || country']",BookRestaurant
"Book a reservation for  hester, pat and I  at the  best   restaurant   distant  from  Mexico","Book a reservation for hester, pat and I at the best restaurant distant from Mexico.","['hester, pat and I || party_size_description', 'best || sort', 'restaurant || restaurant_type', 'distant || spatial_relation', 'Mexico || country']",BookRestaurant
